Interval,Date,Open,High,Low,Close,Adj Close,Volume
15m,2023-11-08 01:30:00,7.276000022888184,7.277500152587891,7.273600101470947,7.273600101470947,7.273600101470947,0
15m,2023-11-08 01:45:00,7.273099899291992,7.274899959564209,7.269599914550781,7.269599914550781,7.269599914550781,0
15m,2023-11-08 02:00:00,7.269700050354004,7.271999835968018,7.269700050354004,7.270299911499023,7.270299911499023,0
15m,2023-11-08 02:15:00,7.269599914550781,7.269599914550781,7.265200138092041,7.267099857330322,7.267099857330322,0
15m,2023-11-08 02:30:00,7.267399787902832,7.270100116729736,7.267399787902832,7.270100116729736,7.270100116729736,0
15m,2023-11-08 02:45:00,7.269700050354004,7.27209997177124,7.269700050354004,7.27209997177124,7.27209997177124,0
15m,2023-11-08 03:00:00,7.271500110626221,7.271500110626221,7.270699977874756,7.270999908447266,7.270999908447266,0
15m,2023-11-08 03:15:00,7.271100044250488,7.271500110626221,7.270999908447266,7.271100044250488,7.271100044250488,0
15m,2023-11-08 03:30:00,7.271299839019775,7.2718000411987305,7.271299839019775,7.2718000411987305,7.2718000411987305,0
15m,2023-11-08 03:45:00,7.2718000411987305,7.272299766540527,7.2718000411987305,7.272299766540527,7.272299766540527,0
15m,2023-11-08 04:00:00,7.272299766540527,7.272299766540527,7.272299766540527,7.272299766540527,7.272299766540527,0
15m,2023-11-08 04:15:00,7.272299766540527,7.272299766540527,7.272299766540527,7.272299766540527,7.272299766540527,0
15m,2023-11-08 04:30:00,7.272299766540527,7.272600173950195,7.272299766540527,7.272600173950195,7.272600173950195,0
15m,2023-11-08 04:45:00,7.272600173950195,7.272600173950195,7.272600173950195,7.272600173950195,7.272600173950195,0
15m,2023-11-08 05:00:00,7.272600173950195,7.272600173950195,7.272600173950195,7.272600173950195,7.272600173950195,0
15m,2023-11-08 05:15:00,7.272600173950195,7.2729997634887695,7.272600173950195,7.2729997634887695,7.2729997634887695,0
15m,2023-11-08 05:30:00,7.2729997634887695,7.2743000984191895,7.2729997634887695,7.273900032043457,7.273900032043457,0
15m,2023-11-08 05:45:00,7.273900032043457,7.274700164794922,7.273900032043457,7.274700164794922,7.274700164794922,0
15m,2023-11-08 06:00:00,7.274700164794922,7.276000022888184,7.274700164794922,7.276000022888184,7.276000022888184,0
15m,2023-11-08 06:15:00,7.276400089263916,7.276800155639648,7.276199817657471,7.276800155639648,7.276800155639648,0
15m,2023-11-08 06:30:00,7.276299953460693,7.276899814605713,7.276299953460693,7.276899814605713,7.276899814605713,0
15m,2023-11-08 06:45:00,7.2769999504089355,7.277200222015381,7.276599884033203,7.277200222015381,7.277200222015381,0
15m,2023-11-08 07:00:00,7.277400016784668,7.2778000831604,7.277400016784668,7.277699947357178,7.277699947357178,0
15m,2023-11-08 07:15:00,7.277699947357178,7.278500080108643,7.277699947357178,7.278500080108643,7.278500080108643,0
15m,2023-11-08 07:30:00,7.278500080108643,7.278900146484375,7.278200149536133,7.278500080108643,7.278500080108643,0
15m,2023-11-08 07:45:00,7.278500080108643,7.278500080108643,7.278200149536133,7.27839994430542,7.27839994430542,0
15m,2023-11-08 08:00:00,7.278500080108643,7.278500080108643,7.275300025939941,7.275599956512451,7.275599956512451,0
15m,2023-11-08 08:15:00,7.275700092315674,7.276199817657471,7.275000095367432,7.275000095367432,7.275000095367432,0
15m,2023-11-08 08:30:00,7.275100231170654,7.276800155639648,7.275100231170654,7.276800155639648,7.276800155639648,0
15m,2023-11-08 08:45:00,7.276800155639648,7.278200149536133,7.276700019836426,7.27810001373291,7.27810001373291,0
15m,2023-11-08 09:00:00,7.27810001373291,7.27839994430542,7.27810001373291,7.27839994430542,7.27839994430542,0
15m,2023-11-08 09:15:00,7.27839994430542,7.278600215911865,7.278299808502197,7.278500080108643,7.278500080108643,0
15m,2023-11-08 09:30:00,7.278500080108643,7.278500080108643,7.278500080108643,7.278500080108643,7.278500080108643,0
15m,2023-11-08 09:45:00,7.278500080108643,7.279699802398682,7.278500080108643,7.279699802398682,7.279699802398682,0
15m,2023-11-08 10:00:00,7.279699802398682,7.2804999351501465,7.279699802398682,7.2804999351501465,7.2804999351501465,0
15m,2023-11-08 10:15:00,7.2804999351501465,7.2804999351501465,7.280399799346924,7.280399799346924,7.280399799346924,0
15m,2023-11-08 10:30:00,7.2804999351501465,7.280600070953369,7.280399799346924,7.280399799346924,7.280399799346924,0
15m,2023-11-08 10:45:00,7.280399799346924,7.2804999351501465,7.280399799346924,7.2804999351501465,7.2804999351501465,0
15m,2023-11-08 11:00:00,7.2804999351501465,7.2804999351501465,7.2804999351501465,7.2804999351501465,7.2804999351501465,0
15m,2023-11-08 11:15:00,7.2804999351501465,7.2804999351501465,7.2804999351501465,7.2804999351501465,7.2804999351501465,0
15m,2023-11-08 11:30:00,7.2804999351501465,7.2804999351501465,7.279699802398682,7.279699802398682,7.279699802398682,0
15m,2023-11-08 11:45:00,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,0
15m,2023-11-08 12:00:00,7.279699802398682,7.279799938201904,7.279699802398682,7.279799938201904,7.279799938201904,0
15m,2023-11-08 12:30:00,7.279900074005127,7.279900074005127,7.279900074005127,7.279900074005127,7.279900074005127,0
15m,2023-11-08 12:45:00,7.28000020980835,7.2804999351501465,7.28000020980835,7.2804999351501465,7.2804999351501465,0
15m,2023-11-08 13:00:00,7.280099868774414,7.280099868774414,7.279799938201904,7.279799938201904,7.279799938201904,0
15m,2023-11-08 13:15:00,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,0
15m,2023-11-08 13:30:00,7.279799938201904,7.280600070953369,7.279799938201904,7.28000020980835,7.28000020980835,0
15m,2023-11-08 13:45:00,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,0
15m,2023-11-08 14:15:00,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,7.279699802398682,0
15m,2023-11-08 14:45:00,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,0
15m,2023-11-08 15:00:00,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,0
15m,2023-11-08 15:15:00,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,7.2789998054504395,0
15m,2023-11-08 15:30:00,7.279200077056885,7.280099868774414,7.279200077056885,7.280099868774414,7.280099868774414,0
15m,2023-11-08 15:45:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 16:00:00,7.28000020980835,7.28000020980835,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 17:15:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 17:30:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 17:45:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 18:15:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 19:00:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 19:15:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 19:30:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 19:45:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 20:00:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 20:15:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 20:30:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 21:30:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-08 22:15:00,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,7.2795000076293945,0
15m,2023-11-09 01:30:00,7.276700019836426,7.277500152587891,7.2758002281188965,7.277400016784668,7.277400016784668,0
15m,2023-11-09 01:45:00,7.277200222015381,7.279099941253662,7.277200222015381,7.279099941253662,7.279099941253662,0
15m,2023-11-09 02:00:00,7.279200077056885,7.280600070953369,7.279200077056885,7.2804999351501465,7.2804999351501465,0
15m,2023-11-09 02:15:00,7.280399799346924,7.280900001525879,7.280399799346924,7.2804999351501465,7.2804999351501465,0
15m,2023-11-09 02:30:00,7.280200004577637,7.280700206756592,7.280099868774414,7.280700206756592,7.280700206756592,0
15m,2023-11-09 02:45:00,7.280600070953369,7.281499862670898,7.280600070953369,7.281499862670898,7.281499862670898,0
15m,2023-11-09 03:00:00,7.281799793243408,7.282400131225586,7.281799793243408,7.2820000648498535,7.2820000648498535,0
15m,2023-11-09 03:15:00,7.282299995422363,7.282400131225586,7.282299995422363,7.282400131225586,7.282400131225586,0
15m,2023-11-09 03:30:00,7.282400131225586,7.2829999923706055,7.282400131225586,7.282899856567383,7.282899856567383,0
15m,2023-11-09 03:45:00,7.282899856567383,7.2829999923706055,7.282899856567383,7.2829999923706055,7.2829999923706055,0
15m,2023-11-09 04:00:00,7.2829999923706055,7.2829999923706055,7.282899856567383,7.282899856567383,7.282899856567383,0
15m,2023-11-09 04:15:00,7.282899856567383,7.2829999923706055,7.282899856567383,7.2829999923706055,7.2829999923706055,0
15m,2023-11-09 04:30:00,7.2829999923706055,7.2829999923706055,7.282899856567383,7.2829999923706055,7.2829999923706055,0
15m,2023-11-09 04:45:00,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,0
15m,2023-11-09 05:00:00,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,0
15m,2023-11-09 05:15:00,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,7.2829999923706055,0
